"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку. Становится намного хуже, когда я поднимаюсь по лестнице или пытаюсь заняться спортом. Я также чувствую одышку и иногда потею, когда это происходит. Боль проходит после нескольких минут отдыха. У меня никогда не было ничего подобного раньше.",Срочное,Консультация или вопрос
"У меня была стеснение и давление в груди, которые то появлялись, то исчезали, особенно когда я поднимался по лестнице или работал во дворе. Такое ощущение, будто кто-то сидит у меня на груди и иногда перекидывается на левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. В последнее время это происходит чаще и с меньшей активностью. Сегодня утром я почувствовал это, когда шел к машине.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Если я остановлюсь и отдохну, оно пройдет через несколько минут. Кроме того, от активности у меня одышка сильнее, чем обычно. Прошлой ночью боль разбудила меня и продолжалась около 10 минут.",Срочное,Консультация или вопрос
"У меня была невыносимая боль в груди, которая то появлялась, то уходила, в основном, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку и челюсть. Когда это происходит, у меня сильно перехватывает дыхание и я потею. В последнее время я также чувствую себя более уставшим, чем обычно, и иногда у меня кружится голова. Боль проходит, если я отдохну несколько минут.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или занимаюсь какой-либо физической деятельностью. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на мою левую руку. У меня сильно перехватывает дыхание, и мне приходится прекратить то, что я делаю. В последнее время я просыпаюсь по ночам с ощущением, что не могу нормально дышать и мне нужно сесть. Боль проходит после отдыха в течение 5-10 минут.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая иррадиировала в левую руку и челюсть. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Когда это происходит, я чувствую одышку и потливость. Боль проходит после нескольких минут отдыха. Вчера это длилось дольше обычного, и у меня сильно закружилась голова.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая иррадиировала в левую руку и челюсть. Оно возникает, когда я иду или поднимаюсь по лестнице, и становится лучше, когда я отдыхаю. Я также чувствую одышку и иногда потею, когда это происходит. В последнее время это происходит все реже и реже.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая возникает, когда я прохожу больше квартала или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и распространяется на мою левую руку. Оно проходит после того, как я отдохну несколько минут. В последнее время у меня также усиливается одышка, и иногда я просыпаюсь ночью с ощущением, что не могу нормально дышать. У моего отца случился сердечный приступ в 58 лет.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Чаще всего это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Если я остановлюсь и отдохну, оно пройдет через несколько минут. В последнее время у меня также стала чаще одышка, и иногда я чувствую головокружение, когда приходит боль.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая то появлялась, то уходила, обычно когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда перекидывается на левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Боль проходит, если я отдохну несколько минут, но теперь она случается чаще.",Срочное,Консультация или вопрос
"У меня была сильная, сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или занимаюсь каким-либо делом. Иногда он распространяется на левую руку и челюсть. Когда это происходит, я чувствую одышку и потливость. Боль проходит после нескольких минут отдыха. В последнее время это происходит все реже и реже. Сегодня утром я почувствовал это, когда шел к машине.",Срочное,Консультация или вопрос
"У меня была невыносимая боль в груди, которая начинается в центре груди и иррадиирует в левую руку. Это происходит, когда я поднимаюсь по лестнице или занимаюсь какой-либо физической активностью. Боль уменьшается, когда я отдыхаю. У меня также сильно перехватывает дыхание, когда я делаю простые вещи, например, иду к машине. Иногда я чувствую головокружение и покрываюсь холодным потом, когда приходит боль.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в центре груди и иррадиирует в левую руку. Это происходит всякий раз, когда я поднимаюсь по лестнице или делаю что-нибудь напряженное. Боль проходит после нескольких минут отдыха. Во время этих эпизодов у меня также возникает одышка, и иногда у меня кружится голова. В последнее время это происходит все реже и реже.",Срочное,Консультация или вопрос
"У меня была сильная сжимающая боль в груди, которая то появлялась, то исчезала, особенно когда я иду или поднимаюсь по лестнице. Иногда он распространяется на левую руку и челюсть. Я также чувствую одышку и сильно потею, когда это происходит. Вчера это длилось почти 15 минут и напугало меня настолько, что я решил отдохнуть от прогулки.",Срочное,Консультация или вопрос
"У меня была сильная, сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или работаю во дворе. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на мою левую руку и челюсть. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Боль проходит после отдыха в течение 5-10 минут. У моего отца случился сердечный приступ в 58 лет, и я волнуюсь, потому что эти симптомы становятся все более частыми.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или делаю что-нибудь напряженное. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Отдохнув, через несколько минут вам станет лучше. На этой неделе стало хуже.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая появлялась и уходила, в основном, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. В последнее время это происходит чаще и с меньшей активностью. Из-за этого мне пришлось вчера остановиться на середине прогулки с собакой.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и распространяется на левую руку. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Боль проходит после 5-минутного отдыха. Вчера это произошло, когда я просто сидел и смотрел телевизор, и это меня очень напугало.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая появлялась и уходила, в основном, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. В последнее время это происходит чаще и с меньшей активностью. Сегодня утром я почувствовал это, еще когда одевался.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая то появлялась, то уходила, обычно когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку и челюсть. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Также я чувствую себя более усталым, чем обычно, и иногда у меня кружится голова. Вчера боль длилась дольше обычного, около 15 минут.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в центре груди и иногда доходит до левого плеча и челюсти. Это происходит в основном, когда я поднимаюсь по лестнице или занимаюсь спортом, и становится лучше, когда я отдыхаю. Когда это происходит, я также чувствую одышку и потливость. Вчера это длилось дольше обычного, минут 15, даже после того, как я сел.",Срочное,Консультация или вопрос
"У меня была сильная сжимающая боль в груди, которая то появлялась, то исчезала, обычно когда я иду или поднимаюсь по лестнице. Он распространяется вниз по левой руке, а иногда и до челюсти. Во время этих эпизодов я чувствую одышку и сильно потею. Боль проходит, когда я отдыхаю несколько минут. В последнее время я также чувствую себя более уставшим, чем обычно.",Срочное,Консультация или вопрос
"У меня была сильная, сжимающая боль в груди, которая то появлялась, то исчезала, обычно когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на мою левую руку и челюсть. Я также чувствую одышку и сильно потею, когда это происходит. Последняя серия была очень плохой и длилась около 15 минут, даже после того, как я сел.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая возникает, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и распространяется на мою левую руку. Становится лучше, когда я отдыхаю. Также я чувствую одышку сильнее, чем обычно, и иногда у меня кружится голова. Вчера пришлось остановиться на полпути к почтовому ящику из-за боли.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая возникает, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и распространяется на мою левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Боль проходит после нескольких минут отдыха. В последнее время это происходит чаще и с меньшей активностью.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку. Чаще всего это происходит, когда я поднимаюсь по лестнице или занимаюсь спортом, но в последнее время это происходит даже тогда, когда я просто гуляю по дому. Боль проходит после нескольких минут отдыха. У меня также одышка сильнее, чем обычно, и иногда я чувствую головокружение.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или занимаюсь каким-либо делом. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на мою левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Боль проходит после нескольких минут отдыха. У моего отца случился сердечный приступ в 55 лет, и я волнуюсь, потому что симптомы ухудшаются.",Срочное,Консультация или вопрос
"У меня была давящая, сжимающая боль в середине груди, которая возникает, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на левую руку и челюсть. Боль проходит после нескольких минут отдыха. В последнее время у меня также стала чаще одышка, и я чувствую необычную усталость. Сегодня утром боль длилась дольше, чем обычно, и я чувствовал себя очень потным и меня тошнило.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая то появлялась, то исчезала, в основном, когда я иду или поднимаюсь по лестнице. Иногда он распространяется на левую руку и челюсть. Когда это происходит, я чувствую одышку и очень устаю. Прошлой ночью он разбудил меня и ушел дольше, чем обычно. Я также чувствую себя более легкомысленным в последнее время.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая возникает, когда я поднимаюсь по лестнице или делаю что-нибудь напряженное. Такое ощущение, будто кто-то сидит у меня на груди, а иногда поднимается к моей левой челюсти и спускается по левой руке. Боль проходит после нескольких минут отдыха. В последнее время у меня также стала чаще одышка, и я все время чувствую себя очень усталым. На прошлой неделе мне пришлось остановиться на середине моего обычного похода за продуктами, потому что я сильно запыхался.",Срочное,Консультация или вопрос
"У меня сильная боль в груди, которая начинается в центре груди и распространяется на левую руку. Такое ощущение, будто кто-то сидит у меня на груди, особенно когда я поднимаюсь по лестнице или занимаюсь каким-либо делом. Когда это происходит, у меня сильно перехватывает дыхание и я потею. Иногда это проходит, если я отдыхаю, но сейчас это происходит чаще и происходит даже при меньшем напряжении. Я также чувствую головокружение во время этих эпизодов.",Срочное,Консультация или вопрос
"У меня была невыносимая боль в груди, которая распространялась на левую руку и челюсть, а также ощущалась одышка. Становится намного хуже, когда я поднимаюсь по лестнице или занимаюсь каким-либо делом. Я также чувствую головокружение и тошноту, когда приходит боль. Я тоже сильно потел, даже когда мне не жарко. Боль ощущается так, словно кто-то сидит у меня на груди.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Особенно это случается, когда я поднимаюсь по лестнице или работаю во дворе. Боль проходит после нескольких минут отдыха. Кроме того, от активности у меня одышка сильнее, чем обычно. На прошлой неделе это произошло, когда я просто смотрел телевизор.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Особенно это случается, когда я поднимаюсь по лестнице или работаю во дворе. Боль проходит после нескольких минут отдыха. У меня также одышка сильнее, чем обычно. На прошлой неделе мне пришлось остановиться на полпути своей обычной утренней прогулки, потому что я чувствовал себя сильно запыхавшимся и у меня было стеснение в груди.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку. Это происходит особенно, когда я поднимаюсь по лестнице или занимаюсь спортом. Боль проходит, когда я отдыхаю несколько минут. Я также чувствую одышку и иногда потею, когда это происходит. В последнее время это происходит все реже и реже.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в центре груди и иногда доходит до левого плеча и челюсти. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Если я остановлюсь и отдохну несколько минут, оно пройдет. Кроме того, от активности у меня одышка сильнее, чем обычно. На прошлой неделе мне пришлось остановиться на полпути моего обычного пешеходного маршрута, потому что я чувствовал, что не могу отдышаться.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку. Это происходит особенно, когда я поднимаюсь по лестнице или занимаюсь спортом. Боль проходит, когда я отдыхаю несколько минут. Когда это происходит, я также чувствую одышку и иногда потею. В последнее время это происходит все реже и реже.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Боль проходит после нескольких минут отдыха. В последнее время у меня также начинает ощущаться одышка, когда я делаю вещи, которые раньше были легкими. На прошлой неделе боль разбудила меня по ночам.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку. Чаще всего это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Боль проходит после нескольких минут отдыха. У меня также одышка сильнее, чем обычно, и иногда я чувствую головокружение. В последнее время это происходит с меньшей и меньшей активностью.",Срочное,Консультация или вопрос
"У меня была сжимающая боль в груди, которая появлялась и уходила, в основном, когда я иду или поднимаюсь по лестнице. Такое ощущение, будто кто-то сидит у меня на груди и иногда распространяется на мою левую руку. Когда это происходит, у меня сильно перехватывает дыхание и я потею. В последнее время я также чувствую себя более уставшим, чем обычно, и иногда у меня кружится голова. Вчера вечером боль разбудила меня и продолжалась около 15 минут.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда распространяется на левую руку и челюсть. Чаще всего это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Если я остановлюсь и отдохну, оно пройдет через несколько минут. Я также чувствую более сильную одышку, чем обычно, и иногда у меня кружится голова, когда появляется боль.",Срочное,Консультация или вопрос
"У меня сжимающая боль в груди, которая начинается в середине груди и иногда доходит до левого плеча и челюсти. Это происходит, когда я поднимаюсь по лестнице или работаю во дворе. Если я остановлюсь и отдохну, оно пройдет через несколько минут. Кроме того, от активности у меня одышка сильнее, чем обычно. В последнее время мне приходится спать на дополнительных подушках, потому что, лежа ровно, у меня перехватывает дыхание.",Срочное,Консультация или вопрос
"У меня была давящая, сжимающая боль в середине груди, которая возникает, когда я иду или поднимаюсь по лестнице. Иногда он иррадиирует в левую руку и челюсть. Когда это происходит, я чувствую одышку и потливость. Боль проходит после нескольких минут отдыха. В последнее время это происходит все реже и реже.",Срочное,Консультация или вопрос
